NTD ID,Mode,Year,Total Minor Incidents,Customer Injuries,Worker Injuries,Other Injuries,Total Injuries
1,FB,2016,2,0,2,0,2
1,FB,2017,6,1,5,0,6
1,FB,2018,3,1,2,0,3
1,FB,2019,1,0,1,0,1
1,FB,2021,5,4,1,0,5
1,MB,2016,84,82,0,0,82
1,MB,2017,77,77,0,0,77
1,MB,2018,85,84,0,0,84
1,MB,2019,75,74,0,0,74
1,MB,2020,84,84,0,0,84
1,MB,2021,79,79,0,0,79
1,MB,2022,87,87,0,0,87
1,SR,2016,1,1,0,0,1
1,SR,2017,2,2,0,0,2
1,SR,2018,3,3,0,0,3
1,SR,2019,2,2,0,0,2
1,SR,2021,2,2,0,0,2
1,TB,2016,23,23,0,0,23
1,TB,2017,18,18,0,0,18
1,TB,2018,14,14,0,0,14
1,TB,2019,10,9,0,1,10
1,TB,2020,10,10,0,0,10
1,TB,2021,14,14,0,0,14
1,TB,2022,25,25,0,0,25
2,DR,2016,2,1,1,0,2
2,DR,2017,3,3,0,0,3
2,DR,2018,2,2,0,0,2
2,DR,2019,1,1,0,0,1
2,DR,2021,4,3,1,0,4
2,DR,2022,1,1,0,0,1
2,MB,2016,17,17,0,0,17
2,MB,2017,20,20,0,0,20
2,MB,2018,8,8,0,0,8
2,MB,2019,3,3,0,0,3
2,MB,2020,5,5,0,0,5
2,MB,2021,16,15,1,0,16
2,MB,2022,25,25,0,0,25
3,DR,2017,4,4,0,0,4
3,DR,2018,1,1,0,0,1
3,DR,2022,11,10,1,0,11
3,MB,2016,14,14,0,0,14
3,MB,2017,10,10,0,0,10
3,MB,2018,16,12,1,0,13
3,MB,2019,24,23,0,0,23
3,MB,2020,13,13,0,0,13
3,MB,2021,14,9,0,0,9
3,MB,2022,12,10,1,1,12
5,DR,2016,2,1,0,1,2
5,DR,2019,2,2,0,0,2
5,DR,2022,1,0,1,0,1
5,MB,2016,3,3,0,0,3
5,MB,2017,1,1,0,0,1
5,MB,2019,2,0,1,1,2
5,MB,2020,1,1,0,0,1
5,MB,2021,3,3,0,0,3
5,MB,2022,5,5,0,0,5
6,CB,2016,1,1,0,0,1
6,CB,2018,1,1,0,0,1
6,DR,2016,3,2,1,0,3
6,DR,2017,3,3,0,0,3
6,DR,2018,1,1,0,0,1
6,DR,2020,1,1,0,0,1
6,MB,2016,2,2,0,0,2
6,MB,2017,3,3,0,0,3
6,MB,2018,1,1,0,0,1
6,MB,2019,1,1,0,0,1
6,VP,2017,1,0,1,0,1
7,DR,2016,1,1,0,0,1
7,DR,2017,1,1,0,0,1
7,DR,2019,1,0,0,0,0
7,DR,2022,1,1,0,0,1
7,MB,2016,4,3,1,0,4
7,MB,2017,7,7,0,0,7
7,MB,2018,8,8,0,0,8
7,MB,2019,7,6,0,1,7
7,MB,2020,2,2,0,0,2
7,MB,2021,5,5,0,0,5
7,RB,2016,1,1,0,0,1
7,RB,2017,4,4,0,0,4
7,RB,2018,7,7,0,0,7
7,RB,2019,9,9,0,0,9
7,RB,2020,4,4,0,0,4
7,RB,2021,1,1,0,0,1
8,DR,2016,2,2,0,0,2
8,DR,2017,3,1,0,0,1
8,DR,2018,5,5,0,0,5
8,DR,2019,8,8,0,0,8
8,DR,2020,2,2,0,0,2
8,DR,2021,1,1,0,0,1
8,LR,2016,55,54,1,0,55
8,LR,2017,70,70,0,0,70
8,LR,2018,68,60,7,0,67
8,LR,2019,79,67,10,2,79
8,LR,2020,69,64,5,0,69
8,LR,2021,57,48,3,4,55
8,LR,2022,12,9,3,0,12
8,MB,2016,64,64,0,0,64
8,MB,2017,57,56,1,0,57
8,MB,2018,77,70,7,0,77
8,MB,2019,81,72,9,0,81
8,MB,2020,124,121,3,0,124
8,MB,2021,85,82,2,0,84
8,MB,2022,59,53,6,0,59
11,DR,2018,1,1,0,0,1
11,DR,2019,1,1,0,0,1
11,DR,2021,1,0,1,0,1
11,DR,2022,1,1,0,0,1
11,MB,2017,9,7,1,1,9
11,MB,2018,1,1,0,0,1
11,MB,2019,2,2,0,0,2
11,MB,2020,6,1,5,0,6
11,MB,2021,3,1,2,0,3
11,MB,2022,8,7,1,0,8
12,DR,2016,1,1,0,0,1
12,DR,2020,6,5,0,0,5
12,DR,2021,2,2,0,0,2
12,DR,2022,7,5,1,0,6
12,MB,2016,3,0,3,0,3
12,MB,2018,2,2,0,0,2
12,MB,2020,10,6,4,0,10
12,MB,2021,5,4,1,0,5
12,MB,2022,7,5,2,0,7
16,MB,2017,1,1,0,0,1
16,MB,2019,1,1,0,0,1
16,MB,2021,1,1,0,0,1
18,DR,2018,2,2,0,0,2
18,DR,2020,1,1,0,0,1
18,DR,2021,1,1,0,0,1
18,MB,2016,1,1,0,0,1
18,MB,2017,1,1,0,0,1
18,MB,2020,1,1,0,0,1
18,MB,2022,3,3,0,0,3
18,VP,2016,2,2,0,0,2
19,CB,2022,2,2,0,0,2
19,DR,2016,1,1,0,0,1
19,DR,2017,1,1,0,0,1
19,DR,2018,3,3,0,0,3
19,DR,2019,2,2,0,0,2
19,MB,2016,5,3,1,1,5
19,MB,2017,5,5,0,0,5
19,MB,2018,5,5,0,0,5
19,MB,2019,6,6,0,0,6
19,MB,2021,1,1,0,0,1
19,MB,2022,5,2,3,0,5
20,DR,2018,1,1,0,0,1
20,DR,2019,2,2,0,0,2
20,DR,2022,2,1,0,0,1
20,FB,2018,1,1,0,0,1
20,FB,2019,1,1,0,0,1
20,MB,2018,2,2,0,0,2
20,MB,2019,1,1,0,0,1
20,MB,2021,1,1,0,0,1
21,DR,2016,4,4,0,0,4
21,DR,2018,3,3,0,0,3
21,DR,2019,2,2,0,0,2
21,MB,2016,3,3,0,0,3
21,MB,2017,4,0,0,4,4
21,MB,2019,1,1,0,0,1
21,MB,2021,2,2,0,0,2
23,MG,2017,1,1,0,0,1
23,MG,2021,1,1,0,0,1
24,CB,2017,1,1,0,0,1
24,DR,2016,5,4,1,0,5
24,DR,2017,1,1,0,0,1
24,DR,2018,3,3,0,0,3
24,DR,2019,8,6,2,0,8
24,DR,2020,2,2,0,0,2
24,DR,2022,2,2,0,0,2
24,MB,2016,5,3,0,0,3
24,MB,2017,16,12,1,0,13
24,MB,2018,26,11,1,0,12
24,MB,2019,24,16,4,0,20
24,MB,2020,26,6,0,0,6
24,MB,2021,20,10,1,0,11
24,MB,2022,17,10,0,0,10
25,DR,2016,1,1,0,0,1
25,DR,2017,1,1,0,0,1
25,DR,2018,2,2,0,0,2
25,DR,2019,1,1,0,0,1
25,DR,2020,1,1,0,0,1
25,DR,2021,2,2,0,0,2
25,MB,2016,7,7,0,0,7
25,MB,2017,12,10,0,0,10
25,MB,2018,9,7,1,0,8
25,MB,2019,6,4,2,0,6
25,MB,2020,5,3,1,0,4
25,MB,2021,10,8,1,0,9
25,MB,2022,14,12,1,0,13
29,CB,2016,1,1,0,0,1
29,CB,2017,2,2,0,0,2
29,CB,2018,3,3,0,0,3
29,CB,2019,1,1,0,0,1
29,CB,2020,2,2,0,0,2
29,CB,2021,5,5,0,0,5
29,CB,2022,1,1,0,0,1
29,DR,2018,1,1,0,0,1
29,DR,2019,2,2,0,0,2
29,DR,2020,3,2,1,0,3
29,DR,2022,6,4,2,0,6
29,MB,2016,10,10,0,0,10
29,MB,2017,5,5,0,0,5
29,MB,2018,13,13,0,0,13
29,MB,2019,7,6,0,1,7
29,MB,2020,6,6,0,0,6
29,MB,2021,7,7,0,0,7
29,MB,2022,8,7,1,0,8
29,VP,2018,3,3,0,0,3
34,DR,2018,4,4,0,0,4
34,DR,2021,2,2,0,0,2
34,DR,2022,2,2,0,0,2
34,MB,2016,17,14,2,0,16
34,MB,2017,2,2,0,0,2
34,MB,2018,1,1,0,0,1
34,MB,2019,5,5,0,0,5
34,MB,2022,2,2,0,0,2
35,FB,2016,16,14,2,0,16
35,FB,2017,15,13,2,0,15
35,FB,2018,24,21,3,0,24
35,FB,2019,35,26,7,0,33
35,FB,2020,21,17,4,0,21
35,FB,2021,19,15,4,0,19
35,FB,2022,20,16,4,0,20
40,CB,2016,4,4,0,0,4
40,CB,2017,35,34,0,0,34
40,CB,2018,11,11,0,0,11
40,CB,2019,6,6,0,0,6
40,CB,2020,13,5,1,0,6
40,CB,2021,18,14,0,0,14
40,CB,2022,14,8,0,0,8
40,LR,2016,43,36,0,2,38
40,LR,2017,38,38,0,0,38
40,LR,2018,9,9,0,0,9
40,LR,2019,24,21,3,0,24
40,LR,2020,36,23,2,1,26
40,LR,2021,56,35,6,0,41
40,LR,2022,55,31,4,0,35
40,SR,2017,3,3,0,0,3
40,SR,2018,1,1,0,0,1
40,SR,2019,1,0,1,0,1
40,SR,2020,2,2,0,0,2
40,SR,2021,3,2,0,0,2
43,DR,2017,1,1,0,0,1
43,DR,2018,2,2,0,0,2
43,DR,2019,1,1,0,0,1
43,DR,2020,1,1,0,0,1
43,DR,2022,1,1,0,0,1
43,MB,2016,1,0,0,0,0
43,MB,2017,3,2,0,0,2
43,MB,2018,1,1,0,0,1
43,MB,2019,2,2,0,0,2
43,MB,2021,2,2,0,0,2
43,MB,2022,1,1,0,0,1
44,CB,2020,5,5,0,0,5
44,CB,2021,1,1,0,0,1
44,DR,2019,7,7,0,0,7
44,DR,2020,1,0,1,0,1
44,DR,2021,3,3,0,0,3
44,MB,2019,8,7,1,0,8
44,MB,2020,18,18,0,0,18
44,MB,2021,5,5,0,0,5
44,MB,2022,3,3,0,0,3
44,VP,2022,1,0,0,0,0
57,CB,2019,1,0,0,0,0
57,MB,2018,1,1,0,0,1
57,MB,2019,1,1,0,0,1
57,MB,2022,1,0,1,0,1
58,SR,2016,3,3,0,0,3
58,SR,2017,8,7,0,0,7
58,SR,2018,5,5,0,0,5
58,SR,2019,12,12,0,0,12
58,SR,2020,16,14,2,0,16
58,SR,2021,8,8,0,0,8
58,SR,2022,10,8,2,0,10
376,DR,2016,1,1,0,0,1
376,DR,2017,1,1,0,0,1
376,DR,2021,1,0,0,0,0
376,DR,2022,2,1,1,0,2
415,VP,2019,1,0,0,0,0
10001,DR,2016,13,11,2,0,13
10001,DR,2017,18,17,1,0,18
10001,DR,2018,13,12,1,0,13
10001,DR,2019,15,15,0,0,15
10001,DR,2020,16,16,0,0,16
10001,DR,2021,28,28,0,0,28
10001,DR,2022,44,44,0,0,44
10001,MB,2016,21,20,1,0,21
10001,MB,2017,49,41,8,0,49
10001,MB,2018,46,43,3,0,46
10001,MB,2019,45,43,2,0,45
10001,MB,2020,43,42,1,0,43
10001,MB,2021,54,52,2,0,54
10001,MB,2022,63,62,1,0,63
10003,DR,2016,19,14,2,1,17
10003,DR,2017,12,10,1,1,12
10003,DR,2018,8,8,0,0,8
10003,DR,2019,9,8,1,0,9
10003,DR,2020,3,3,0,0,3
10003,DR,2021,19,17,2,0,19
10003,DR,2022,21,16,5,0,21
10003,FB,2016,1,1,0,0,1
10003,HR,2016,347,168,22,0,190
10003,HR,2017,374,197,32,0,229
10003,HR,2018,356,194,31,0,225
10003,HR,2019,357,188,26,1,215
10003,HR,2020,254,117,26,1,144
10003,HR,2021,291,159,22,0,181
10003,HR,2022,279,175,26,0,201
10003,LR,2016,180,79,34,0,113
10003,LR,2017,145,61,26,0,87
10003,LR,2018,159,72,27,0,99
10003,LR,2019,130,66,17,0,83
10003,LR,2020,97,36,10,1,47
10003,LR,2021,93,44,16,0,60
10003,LR,2022,123,66,26,0,92
10003,MB,2016,288,168,110,0,278
10003,MB,2017,238,162,65,0,227
10003,MB,2018,204,136,61,0,197
10003,MB,2019,240,160,70,0,230
10003,MB,2020,181,123,46,0,169
10003,MB,2021,180,117,51,1,169
10003,MB,2022,160,110,42,0,152
10003,RB,2016,12,8,4,0,12
10003,RB,2017,14,12,2,0,14
10003,RB,2018,18,18,0,0,18
10003,RB,2019,16,11,5,0,16
10003,RB,2020,11,6,2,0,8
10003,RB,2021,14,9,2,0,11
10003,RB,2022,16,12,4,0,16
10003,TB,2016,4,3,1,0,4
10003,TB,2017,1,1,0,0,1
10003,TB,2018,1,0,0,0,0
10003,TB,2019,1,1,0,0,1
10003,TB,2020,2,1,1,0,2
10003,TB,2021,2,1,0,0,1
10004,DR,2017,4,4,0,0,4
10004,DR,2018,2,2,0,0,2
10004,DR,2022,1,1,0,0,1
10004,MB,2016,2,1,0,1,2
10004,MB,2017,6,6,0,0,6
10004,MB,2018,4,3,1,0,4
10004,MB,2019,1,1,0,0,1
10004,MB,2020,3,3,0,0,3
10004,MB,2021,3,3,0,0,3
10004,MB,2022,4,3,1,0,4
10005,MB,2016,1,1,0,0,1
10005,MB,2017,2,2,0,0,2
10005,MB,2018,3,2,1,0,3
10005,MB,2020,1,1,0,0,1
10005,MB,2021,4,4,0,0,4
10005,MB,2022,1,1,0,0,1
10006,DR,2017,1,1,0,0,1
10006,DR,2018,1,0,1,0,1
10006,DR,2020,1,1,0,0,1
10006,DR,2021,2,1,1,0,2
10006,DR,2022,2,2,0,0,2
10006,MB,2016,17,17,0,0,17
10006,MB,2017,6,5,0,0,5
10006,MB,2018,7,6,1,0,7
10006,MB,2019,2,2,0,0,2
10006,MB,2020,3,3,0,0,3
10006,MB,2021,6,2,4,0,6
10006,MB,2022,4,3,1,0,4
10007,DR,2020,1,1,0,0,1
10007,DR,2021,4,2,1,1,4
10007,MB,2016,4,4,0,0,4
10007,MB,2022,2,0,1,0,1
10008,DR,2016,2,2,0,0,2
10008,DR,2019,2,1,0,0,1
10008,DR,2020,10,9,0,1,10
10008,DR,2021,10,9,1,0,10
10008,DR,2022,5,5,0,0,5
10008,MB,2016,10,10,0,0,10
10008,MB,2017,20,20,0,0,20
10008,MB,2018,14,13,1,0,14
10008,MB,2019,3,2,0,0,2
10008,MB,2020,11,10,0,1,11
10008,MB,2021,82,79,3,0,82
10008,MB,2022,108,104,4,0,108
10013,MB,2018,2,2,0,0,2
10014,DR,2016,1,1,0,0,1
10014,DR,2021,4,4,0,0,4
10014,DR,2022,4,3,1,0,4
10014,MB,2016,10,10,0,0,10
10014,MB,2017,7,7,0,0,7
10014,MB,2018,5,5,0,0,5
10014,MB,2019,3,3,0,0,3
10014,MB,2021,5,5,0,0,5
10016,MB,2021,1,1,0,0,1
10017,DR,2016,4,3,1,0,4
10017,DR,2017,6,5,0,0,5
10017,DR,2018,11,11,0,0,11
10017,DR,2019,3,2,1,0,3
10017,DR,2020,1,1,0,0,1
10017,DR,2022,1,1,0,0,1
10040,DR,2016,1,1,0,0,1
10040,DR,2020,1,1,0,0,1
10040,DR,2022,1,1,0,0,1
10040,MB,2016,1,0,0,0,0
10040,MB,2017,3,3,0,0,3
10040,MB,2018,5,4,1,0,5
10040,MB,2019,3,3,0,0,3
10040,MB,2020,3,2,1,0,3
10040,MB,2021,7,5,2,0,7
10040,MB,2022,12,12,0,0,12
10042,DR,2018,1,0,1,0,1
10042,DR,2019,1,0,1,0,1
10042,DR,2021,1,1,0,0,1
10042,DR,2022,3,3,0,0,3
10048,MB,2016,26,26,0,0,26
10048,MB,2017,24,24,0,0,24
10048,MB,2018,23,23,0,0,23
10048,MB,2019,18,18,0,0,18
10048,MB,2020,15,15,0,0,15
10048,MB,2021,12,12,0,0,12
10048,MB,2022,17,17,0,0,17
10048,RB,2017,5,5,0,0,5
10048,RB,2018,5,5,0,0,5
10048,RB,2019,3,3,0,0,3
10048,RB,2022,4,4,0,0,4
10049,DR,2016,2,0,2,0,2
10049,DR,2017,2,2,0,0,2
10049,DR,2018,1,1,0,0,1
10049,DR,2019,2,2,0,0,2
10049,DR,2020,27,22,5,0,27
10049,DR,2021,7,1,6,0,7
10049,DR,2022,5,2,3,0,5
10049,MB,2016,1,0,1,0,1
10050,DR,2017,1,1,0,0,1
10050,DR,2020,2,2,0,0,2
10050,DR,2022,1,1,0,0,1
10050,MB,2016,1,1,0,0,1
10050,MB,2019,1,1,0,0,1
10050,MB,2020,1,1,0,0,1
10050,MB,2022,5,5,0,0,5
10051,DR,2016,1,1,0,0,1
10051,DR,2017,4,4,0,0,4
10051,DR,2018,3,3,0,0,3
10051,DR,2019,1,1,0,0,1
10051,DR,2020,1,1,0,0,1
10051,DR,2021,1,1,0,0,1
10051,DR,2022,2,1,0,0,1
10051,MB,2016,5,4,1,0,5
10051,MB,2017,5,3,2,0,5
10051,MB,2018,5,4,1,0,5
10051,MB,2019,2,2,0,0,2
10051,MB,2020,1,1,0,0,1
10051,MB,2021,1,0,1,0,1
10051,MB,2022,6,0,3,0,3
10053,DR,2016,1,1,0,0,1
10055,MB,2016,14,14,0,0,14
10055,MB,2017,13,12,0,0,12
10055,MB,2018,22,16,0,0,16
10055,MB,2019,39,29,0,0,29
10055,MB,2020,60,60,0,0,60
10055,MB,2021,50,50,0,0,50
10055,MB,2022,102,102,0,0,102
10056,MB,2016,7,7,0,0,7
10056,MB,2017,2,2,0,0,2
10056,MB,2018,8,8,0,0,8
10056,MB,2019,6,6,0,0,6
10056,MB,2021,5,5,0,0,5
10056,MB,2022,4,4,0,0,4
10057,DR,2018,2,2,0,0,2
10057,DR,2021,4,4,0,0,4
10057,DR,2022,1,1,0,0,1
10057,MB,2016,3,3,0,0,3
10057,MB,2017,1,1,0,0,1
10057,MB,2018,5,5,0,0,5
10057,MB,2019,6,5,1,0,6
10057,MB,2020,1,0,1,0,1
10057,MB,2021,1,1,0,0,1
10057,MB,2022,14,14,0,0,14
10061,DR,2016,1,1,0,0,1
10061,DR,2017,5,4,1,0,5
10061,DR,2018,3,3,0,0,3
10061,DR,2019,5,1,2,2,5
10061,DR,2021,3,3,0,0,3
10061,MB,2016,9,9,0,0,9
10061,MB,2017,2,2,0,0,2
10061,MB,2018,4,4,0,0,4
10061,MB,2019,4,4,0,0,4
10063,DR,2018,1,1,0,0,1
10063,MB,2018,3,2,0,0,2
10064,DR,2016,2,2,0,0,2
10064,DR,2017,1,1,0,0,1
10064,DR,2019,1,1,0,0,1
10064,DR,2020,2,2,0,0,2
10064,MB,2016,5,5,0,0,5
10064,MB,2017,1,1,0,0,1
10064,MB,2018,2,2,0,0,2
10064,MB,2021,2,2,0,0,2
10064,MB,2022,1,1,0,0,1
10066,CB,2016,1,0,0,0,0
10066,DR,2022,3,3,0,0,3
10066,MB,2016,6,2,0,0,2
10066,MB,2022,1,1,0,0,1
10086,DR,2018,3,3,0,0,3
10086,DR,2019,1,1,0,0,1
10086,MB,2018,1,1,0,0,1
10086,MB,2019,1,1,0,0,1
10087,DR,2019,1,1,0,0,1
10087,DR,2020,1,1,0,0,1
10087,MB,2016,2,2,0,0,2
10087,MB,2017,2,2,0,0,2
10087,MB,2019,1,1,0,0,1
10087,MB,2020,1,1,0,0,1
10087,MB,2021,3,3,0,0,3
10087,MB,2022,3,3,0,0,3
10088,FB,2017,1,0,1,0,1
10088,FB,2018,5,0,5,0,5
10088,FB,2019,7,0,7,0,7
10088,FB,2020,2,0,2,0,2
10088,FB,2021,5,0,5,0,5
10088,FB,2022,8,1,7,0,8
10098,DR,2016,2,2,0,0,2
10098,DR,2019,2,0,2,0,2
10105,DR,2016,1,1,0,0,1
10105,DR,2017,1,1,0,0,1
10105,MB,2021,2,1,1,0,2
10118,DR,2018,3,3,0,0,3
10118,DR,2022,1,1,0,0,1
10118,MB,2018,1,1,0,0,1
10118,MB,2021,1,1,0,0,1
10119,MB,2016,4,3,0,1,4
10119,MB,2017,1,1,0,0,1
10128,DR,2016,1,1,0,0,1
10128,DR,2017,3,3,0,0,3
10128,DR,2020,1,1,0,0,1
10128,DR,2022,3,2,1,0,3
10128,MB,2017,4,4,0,0,4
10128,MB,2018,1,1,0,0,1
10128,MB,2020,3,3,0,0,3
10128,MB,2021,2,2,0,0,2
10128,MB,2022,5,5,0,0,5
10130,MB,2016,1,1,0,0,1
10130,MB,2017,1,1,0,0,1
10130,MB,2019,2,2,0,0,2
10130,MB,2021,1,1,0,0,1
10130,MB,2022,1,1,0,0,1
10183,FB,2016,12,2,10,0,12
10183,FB,2017,14,3,11,0,14
10183,FB,2018,10,7,3,0,10
10183,FB,2019,4,4,0,0,4
10183,FB,2020,2,2,0,0,2
10183,FB,2021,3,2,1,0,3
10183,FB,2022,9,6,3,0,9
10183,MB,2016,4,1,3,0,4
10183,MB,2017,3,0,3,0,3
10183,MB,2018,5,2,3,0,5
10183,MB,2019,2,2,0,0,2
10183,MB,2021,1,1,0,0,1
11239,FB,2021,40,14,26,0,40
11239,FB,2022,52,24,28,0,52
20002,DR,2016,1,1,0,0,1
20002,DR,2017,3,3,0,0,3
20002,DR,2018,1,1,0,0,1
20002,DR,2020,4,4,0,0,4
20002,DR,2021,1,1,0,0,1
20002,DR,2022,2,2,0,0,2
20002,MB,2016,19,19,0,0,19
20002,MB,2017,24,18,4,2,24
20002,MB,2018,22,20,1,1,22
20002,MB,2019,13,12,1,0,13
20002,MB,2020,16,13,3,0,16
20002,MB,2021,15,12,1,0,13
20002,MB,2022,10,10,0,0,10
20003,DR,2017,1,1,0,0,1
20003,DR,2019,1,1,0,0,1
20003,DR,2020,1,1,0,0,1
20003,DR,2022,1,1,0,0,1
20003,MB,2017,5,5,0,0,5
20003,MB,2018,9,7,1,0,8
20003,MB,2019,9,9,0,0,9
20003,MB,2020,4,3,1,0,4
20003,MB,2021,3,2,1,0,3
20003,MB,2022,1,1,0,0,1
20004,DR,2016,1,1,0,0,1
20004,DR,2017,1,1,0,0,1
20004,DR,2018,2,2,0,0,2
20004,DR,2019,3,3,0,0,3
20004,DR,2021,4,4,0,0,4
20004,DR,2022,6,6,0,0,6
20004,LR,2016,14,11,0,3,14
20004,LR,2017,11,11,0,0,11
20004,LR,2018,24,24,0,0,24
20004,LR,2019,13,11,1,1,13
20004,LR,2020,18,14,0,3,17
20004,LR,2021,13,12,1,0,13
20004,LR,2022,18,17,1,0,18
20004,MB,2016,24,23,1,0,24
20004,MB,2017,23,23,0,0,23
20004,MB,2018,20,19,1,0,20
20004,MB,2019,24,24,0,0,24
20004,MB,2020,22,22,0,0,22
20004,MB,2021,36,34,2,0,36
20004,MB,2022,47,43,4,0,47
20006,MB,2020,1,1,0,0,1
20008,CB,2016,7,4,0,1,5
20008,CB,2017,2,2,0,0,2
20008,CB,2018,4,4,0,0,4
20008,CB,2019,1,1,0,0,1
20008,CB,2020,4,4,0,0,4
20008,CB,2021,6,6,0,0,6
20008,CB,2022,15,15,0,0,15
20008,DR,2016,30,28,0,1,29
20008,DR,2017,41,38,1,1,40
20008,DR,2018,49,48,0,1,49
20008,DR,2019,35,30,2,3,35
20008,DR,2020,24,23,0,1,24
20008,DR,2021,22,20,2,0,22
20008,DR,2022,35,28,3,4,35
20008,HR,2016,3283,2047,279,0,2326
20008,HR,2017,3564,2251,348,0,2599
20008,HR,2018,3505,2320,307,0,2627
20008,HR,2019,3230,2147,365,0,2512
20008,HR,2020,2141,1029,212,0,1241
20008,HR,2021,2338,1177,155,0,1332
20008,HR,2022,2623,1118,190,0,1308
20008,MB,2016,541,527,1,5,533
20008,MB,2017,559,479,69,0,548
